"learner.id","auc","timepredict","timetrain","estrategia"
"MLP",0.893706646871051,0.0990000000019791,2.07099999999991,"Multi-Classe"
"MLP",0.922358055562572,0.114999999997963,2.04400000000169,"Multi-Classe"
"MLP",0.894204797627166,0.0940000000009604,2.05200000000332,"Multi-Classe"
"MLP",0.897091550055962,0.0940000000009604,1.93100000000049,"Multi-Classe"
"MLP",0.904291291651582,0.156999999999243,2.04799999999886,"Multi-Classe"
"MLP",0.911717138790885,0.105999999999767,1.94800000000032,"Multi-Classe"
"MLP",0.905840395123471,0.11200000000099,1.98600000000079,"Multi-Classe"
"MLP",0.906947376207435,0.0950000000011642,2.04099999999744,"Multi-Classe"
"MLP",0.864906143296234,0.092000000000553,1.96900000000096,"Multi-Classe"
"MLP",0.911631598234221,0.105000000003201,1.96800000000076,"Multi-Classe"
"MLP",0.902745302864648,0.092000000000553,2.04100000000108,"Multi-Classe"
"MLP",0.915297060662914,0.105999999999767,2.27599999999802,"Multi-Classe"
"MLP",0.91560780210228,0.0959999999977299,2.00800000000163,"Multi-Classe"
"MLP",0.921980292040117,0.0980000000017753,1.97199999999793,"Multi-Classe"
"MLP",0.899479511452403,0.092000000000553,2.00799999999799,"Multi-Classe"
"MLP",0.919272310243318,0.0999999999985448,2.07300000000032,"Multi-Classe"
"MLP",0.913211879664009,0.0929999999971187,1.96399999999994,"Multi-Classe"
"MLP",0.922057497173504,0.0930000000007567,1.98400000000038,"Multi-Classe"
"MLP",0.911061576417651,0.0910000000003492,1.94800000000032,"Multi-Classe"
"MLP",0.863693119788729,0.0950000000011642,1.9989999999998,"Multi-Classe"
"MLP",0.896812451353025,0.0930000000007567,2.0580000000009,"Multi-Classe"
"MLP",0.876681750779772,0.109000000000378,2.20100000000093,"Multi-Classe"
"MLP",0.895366371144957,0.154999999998836,2.16100000000006,"Multi-Classe"
"MLP",0.904232061592853,0.0900000000001455,2.25300000000061,"Multi-Classe"
"MLP",0.895493465985873,0.15400000000227,2.19399999999951,"Multi-Classe"
"MLP",0.927227001698738,0.149999999997817,2.57099999999991,"Multi-Classe"
"MLP",0.907970087898765,0.0950000000011642,2.06499999999869,"Multi-Classe"
"MLP",0.903923420546517,0.0949999999975262,1.91800000000148,"Multi-Classe"
"MLP",0.903891900030111,0.091999999996915,2.08899999999994,"Multi-Classe"
"MLP",0.890012899256004,0.156999999999243,2.09699999999793,"Multi-Classe"
"MLP",0.895940924818053,0.091999999996915,2.09200000000055,"Multi-Classe"
"MLP",0.876775926707729,0.11200000000099,2.09100000000035,"Multi-Classe"
"MLP",0.915212072403743,0.126000000000204,2.04699999999866,"Multi-Classe"
"MLP",0.881973553495643,0.100999999998749,2.16500000000087,"Multi-Classe"
"MLP",0.845825414884128,0.0970000000015716,2.03499999999985,"Multi-Classe"
"MLP",0.896332870299353,0.100999999998749,2.1919999999991,"Multi-Classe"
"MLP",0.919180271587082,0.0940000000009604,1.94500000000335,"Multi-Classe"
"MLP",0.858460659549449,0.110000000000582,1.94200000000274,"Multi-Classe"
"MLP",0.893336385836386,0.141999999999825,2.12299999999959,"Multi-Classe"
"MLP",0.887474155381634,0.0980000000017753,2.21800000000076,"Multi-Classe"
"MLP",0.908601104747945,0.0970000000015716,2.3179999999993,"Multi-Classe"
"MLP",0.919890779049111,0.092000000000553,2.00300000000061,"Multi-Classe"
"MLP",0.89377777056113,0.118999999998778,1.96399999999994,"Multi-Classe"
"MLP",0.895410192915945,0.0979999999981374,2.04799999999886,"Multi-Classe"
"MLP",0.900313104916763,0.112999999997555,2.02799999999843,"Multi-Classe"
"MLP",0.905676602286154,0.133999999998196,2.22799999999916,"Multi-Classe"
"MLP",0.891685348322486,0.101000000002387,2.60599999999977,"Multi-Classe"
"MLP",0.915186479671306,0.0959999999977299,2.43000000000029,"Multi-Classe"
"MLP",0.891822109730531,0.135999999998603,2.1349999999984,"Multi-Classe"
"MLP",0.892388204280366,0.0989999999983411,2.18000000000029,"Multi-Classe"
"MLP",0.888709879951071,0.13799999999901,2.06500000000233,"Multi-Classe"
"MLP",0.899493574338259,0.0940000000009604,2.52799999999843,"Multi-Classe"
"MLP",0.916261008394164,0.0910000000003492,1.9890000000014,"Multi-Classe"
"MLP",0.892209804308286,0.092000000000553,2.03399999999965,"Multi-Classe"
"SVM",0.925703670727634,0.229999999999563,14.119999999999,"Multi-Classe"
"SVM",0.913549675911624,0.152000000001863,12.8129999999983,"Multi-Classe"
"SVM",0.898612261594314,0.185999999997875,13.7150000000001,"Multi-Classe"
"SVM",0.910268369073779,0.153999999998632,13.9019999999982,"Multi-Classe"
"SVM",0.932114815382955,0.147000000000844,13.9319999999971,"Multi-Classe"
"SVM",0.937631240306114,0.187999999998283,13.1640000000007,"Multi-Classe"
"SVM",0.950580070790226,0.146999999997206,12.2970000000023,"Multi-Classe"
"SVM",0.95233586439638,0.151000000001659,12.273000000001,"Multi-Classe"
"SVM",0.933670150987224,0.157000000002881,12.1000000000022,"Multi-Classe"
"SVM",0.894874231878096,0.158999999999651,13.1520000000019,"Multi-Classe"
"SVM",0.896565935470675,0.156000000002678,13.7000000000007,"Multi-Classe"
"SVM",0.945517866614707,0.184000000001106,13.512999999999,"Multi-Classe"
"SVM",0.920894856792234,0.162000000000262,13.3220000000001,"Multi-Classe"
"SVM",0.916495576997017,0.15599999999904,12.7229999999981,"Multi-Classe"
"SVM",0.934839862680597,0.152000000001863,12.4919999999984,"Multi-Classe"
"SVM",0.942245587519978,0.147000000000844,12.0720000000001,"Multi-Classe"
"SVM",0.91873162010125,0.152000000001863,12.0299999999988,"Multi-Classe"
"SVM",0.925795740614449,0.158999999999651,11.9739999999983,"Multi-Classe"
"SVM",0.924041592707032,0.15400000000227,12.6629999999968,"Multi-Classe"
"SVM",0.931463016936249,0.169999999998254,12.1759999999995,"Multi-Classe"
"SVM",0.925613134500617,0.147000000000844,12.4510000000009,"Multi-Classe"
"SVM",0.931413284163909,0.144000000000233,11.8470000000016,"Multi-Classe"
"SVM",0.928545654298262,0.151000000001659,11.9520000000011,"Multi-Classe"
"SVM",0.924676369449045,0.144000000000233,12.4940000000024,"Multi-Classe"
"SVM",0.932295976358263,0.159999999999854,12.1769999999997,"Multi-Classe"
"SVM",0.898427211342344,0.149999999997817,12.101999999999,"Multi-Classe"
"SVM",0.945041946982812,0.149999999997817,12.125,"Multi-Classe"
"SVM",0.902399503161698,0.147000000000844,11.8629999999976,"Multi-Classe"
"SVM",0.940962700758109,0.162000000000262,13.2230000000018,"Multi-Classe"
"SVM",0.931701454033771,0.145000000000437,12.4110000000001,"Multi-Classe"
"SVM",0.905182540083465,0.151999999998225,12.2870000000003,"Multi-Classe"
"SVM",0.946228084005159,0.156999999999243,12.2699999999968,"Multi-Classe"
"SVM",0.907839410806507,0.156999999999243,12.4559999999983,"Multi-Classe"
"SVM",0.927757787605349,0.159999999999854,12.7249999999985,"Multi-Classe"
"SVM",0.950149416723278,0.151000000001659,13.1390000000029,"Multi-Classe"
"SVM",0.944090741021388,0.154999999998836,12.6980000000003,"Multi-Classe"
"SVM",0.939390806712925,0.148000000001048,12.6169999999984,"Multi-Classe"
"SVM",0.890899239585388,0.193999999999505,12.630000000001,"Multi-Classe"
"SVM",0.937837110145684,0.22899999999936,13.6649999999972,"Multi-Classe"
"SVM",0.917817611483243,0.148000000001048,11.8230000000003,"Multi-Classe"
"SVM",0.944991782262836,0.149999999997817,11.9340000000011,"Multi-Classe"
"SVM",0.912237696931477,0.308000000000902,13.1280000000006,"Multi-Classe"
"SVM",0.919441852306364,0.575000000000728,14.0780000000013,"Multi-Classe"
"SVM",0.94524776554556,0.150999999998021,13.4989999999998,"Multi-Classe"
"SVM",0.936210710397702,0.146999999997206,12.8559999999998,"Multi-Classe"
"SVM",0.945261892132772,0.180999999996857,14.9359999999979,"Multi-Classe"
"SVM",0.929086205889013,0.15599999999904,16.9179999999978,"Multi-Classe"
"SVM",0.939110302144988,0.14799999999741,13.2849999999999,"Multi-Classe"
"SVM",0.915872528749319,0.141999999999825,12.1689999999981,"Multi-Classe"
"SVM",0.879410540698698,0.14799999999741,13.232,"Multi-Classe"
"SVM",0.900378575798652,0.152999999998428,12.9439999999995,"Multi-Classe"
"SVM",0.93481053246067,0.186999999998079,13.3530000000028,"Multi-Classe"
"SVM",0.896244972903494,0.179000000000087,14.6219999999994,"Multi-Classe"
"SVM",0.928365880412937,0.145000000000437,13.2180000000008,"Multi-Classe"
"SVM",0.909346646270446,0.149000000001251,12.2109999999993,"Multi-Classe"
"SVM",0.945653304017317,0.155000000002474,14.0490000000027,"Multi-Classe"
"SVM",0.919120723685397,0.15599999999904,12.7119999999995,"Multi-Classe"
"SVM",0.929964151701957,0.14600000000064,12.7819999999992,"Multi-Classe"
"SVM",0.935521296722401,0.157999999999447,13.4720000000016,"Multi-Classe"
"SVM",0.943278493633993,0.152000000001863,12.5889999999999,"Multi-Classe"
"SVM",0.94311649528517,0.161000000000058,12.6490000000013,"Multi-Classe"
"SVM",0.940236579522129,0.184000000001106,12.7720000000008,"Multi-Classe"
"SVM",0.9340484930638,0.187000000001717,12.2699999999968,"Multi-Classe"
"SVM",0.924197502457205,0.186000000001513,13.150999999998,"Multi-Classe"
"SVM",0.92851224057314,0.149999999997817,12.3430000000008,"Multi-Classe"
"SVM",0.889530939972328,0.161000000000058,13.7489999999998,"Multi-Classe"
"SVM",0.923068075937573,0.144000000000233,13.3449999999975,"Multi-Classe"
"SVM",0.910180571077948,0.151000000001659,13.0010000000002,"Multi-Classe"
"SVM",0.93533274156825,0.215000000000146,13.3040000000001,"Multi-Classe"
"SVM",0.927905737076239,0.14799999999741,13.8120000000017,"Multi-Classe"
"SVM",0.936226122908129,0.192999999999302,13.2019999999975,"Multi-Classe"
"SVM",0.942531553067103,0.152999999998428,12.9170000000013,"Multi-Classe"
"SVM",0.915938070942049,0.144000000000233,12.4190000000017,"Multi-Classe"
"SVM",0.943925946373093,0.179000000000087,13.2690000000002,"Multi-Classe"
"SVM",0.938648793806314,0.143000000000029,13.1740000000027,"Multi-Classe"
"SVM",0.900412867402524,0.154999999998836,13.3359999999993,"Multi-Classe"
"SVM",0.933381057081011,0.154999999998836,13.4240000000027,"Multi-Classe"
"SVM",0.914033528543645,0.253000000000611,16.3359999999993,"Multi-Classe"
"SVM",0.922961234194552,0.147000000000844,13.6699999999983,"Multi-Classe"
"SVM",0.922595964908436,0.141999999999825,13.5590000000011,"Multi-Classe"
"SVM",0.900857003459972,0.158000000003085,13.5490000000027,"Multi-Classe"
"SVM",0.936510939532875,0.167999999997846,13.2139999999999,"Multi-Classe"
"SVM",0.942239954272858,0.151000000001659,13.2739999999976,"Multi-Classe"
"SVM",0.891729742169236,0.204999999998108,15.2639999999992,"Multi-Classe"
"SVM",0.936878666726228,0.272000000000844,14.5779999999977,"Multi-Classe"
"SVM",0.933988370372776,0.152000000001863,14.7429999999986,"Multi-Classe"
"SVM",0.926064836120059,0.161000000000058,15.5169999999998,"Multi-Classe"
"SVM",0.936197515428591,0.203000000001339,15.3310000000019,"Multi-Classe"
"SVM",0.927838108949725,0.140999999999622,13.1450000000004,"Multi-Classe"
"SVM",0.927762036245699,0.259999999998399,12.3760000000002,"Multi-Classe"
"SVM",0.938341783555198,0.158999999999651,11.9669999999969,"Multi-Classe"
"SVM",0.954133550273772,0.147000000000844,12.4239999999991,"Multi-Classe"
"SVM",0.928961679778523,0.143000000000029,12.3970000000008,"Multi-Classe"
"SVM",0.935641535393847,0.144000000000233,11.8650000000016,"Multi-Classe"
"SVM",0.911932629164567,0.149000000001251,12.4349999999977,"Multi-Classe"
"SVM",0.91610832722583,0.154999999998836,12.4000000000015,"Multi-Classe"
"SVM",0.930925444816102,0.151000000001659,11.9830000000002,"Multi-Classe"
"SVM",0.921447457006017,0.175999999999476,12.4550000000017,"Multi-Classe"
"SVM",0.932987067066309,0.148999999997613,13.0030000000006,"Multi-Classe"
"SVM",0.904900309717383,0.145000000000437,12.344000000001,"Multi-Classe"
"NB",0.724828208711856,0.765999999999622,0.0909999999967113,"Multi-Classe"
"NB",0.73883597066328,0.715000000000146,0.0830000000023574,"Multi-Classe"
"NB",0.744945635103251,0.72899999999936,0.0929999999971187,"Multi-Classe"
"NB",0.742128856846975,0.755999999997584,0.0829999999987194,"Multi-Classe"
"NB",0.707465038093777,0.819999999999709,0.0829999999987194,"Multi-Classe"
"NB",0.740129209206138,0.818999999999505,0.0800000000017462,"Multi-Classe"
"NB",0.739183504911569,0.920000000001892,0.0989999999983411,"Multi-Classe"
"NB",0.729563930342807,0.981999999999971,0.349000000001979,"Multi-Classe"
"NB",0.716516172506739,0.777000000001863,0.091999999996915,"Multi-Classe"
"NB",0.701605911516687,0.829000000001543,0.104999999999563,"Multi-Classe"
"NB",0.744246177839137,0.781999999999243,0.141999999999825,"Multi-Classe"
"NB",0.773982957887254,0.951999999997497,0.0910000000003492,"Multi-Classe"
"NB",0.68412250089482,1.0789999999979,0.114999999997963,"Multi-Classe"
"NB",0.743261392881098,1.39099999999962,0.0889999999999418,"Multi-Classe"
"NB",0.716276461113668,0.954000000001543,0.16899999999805,"Multi-Classe"
"NB",0.735620425381604,0.974000000001979,0.0970000000015716,"Multi-Classe"
"NB",0.749739758675312,0.811999999998079,0.0960000000013679,"Multi-Classe"
"NB",0.700396677555786,0.800999999999476,0.0869999999995343,"Multi-Classe"
"NB",0.75798848055866,0.748999999999796,0.0829999999987194,"Multi-Classe"
"NB",0.714213278990756,0.756000000001222,0.0799999999981083,"Multi-Classe"
"NB",0.721850579624395,0.757000000001426,0.0800000000017462,"Multi-Classe"
"NB",0.749594806549749,0.725999999998749,0.0790000000015425,"Multi-Classe"
"NB",0.727611863186242,0.738000000001193,0.0819999999985157,"Multi-Classe"
"NB",0.755953661907288,0.739999999997963,0.0900000000001455,"Multi-Classe"
"NB",0.732625840288377,0.847000000001572,0.0949999999975262,"Multi-Classe"
"NB",0.695162644236505,0.922999999998865,0.080999999998312,"Multi-Classe"
"NB",0.753101857939065,0.962999999999738,0.0949999999975262,"Multi-Classe"
"NB",0.683138532381131,0.880000000001019,0.0889999999999418,"Multi-Classe"
"NB",0.73853475898202,0.882000000001426,0.0959999999977299,"Multi-Classe"
"NB",0.726004063592986,0.80199999999968,0.0900000000001455,"Multi-Classe"
"NB",0.697820913282761,0.787999999996828,0.0970000000015716,"Multi-Classe"
"NB",0.779796769272724,0.837999999999738,0.100999999998749,"Multi-Classe"
"NB",0.732475748544547,1.15000000000146,0.109000000000378,"Multi-Classe"
"NB",0.722385028589297,1.09400000000096,0.106999999999971,"Multi-Classe"
"NB",0.745746526636425,0.90599999999904,0.143000000000029,"Multi-Classe"
"NB",0.731146949783761,0.869999999998981,0.0859999999993306,"Multi-Classe"
"NB",0.718462718799727,0.827000000001135,0.104000000002998,"Multi-Classe"
"NB",0.680796937888516,0.864000000001397,0.092000000000553,"Multi-Classe"
"NB",0.678437053595233,0.755999999997584,0.0859999999993306,"Multi-Classe"
"NB",0.725879924352179,0.800999999999476,0.119999999998981,"Multi-Classe"
"NB",0.749286015602744,0.86200000000099,0.0990000000019791,"Multi-Classe"
"NB",0.745746763023186,0.896999999997206,0.0999999999985448,"Multi-Classe"
"NB",0.718178184992018,1.08399999999892,0.0910000000003492,"Multi-Classe"
"NB",0.714014242053569,1.06000000000131,0.117000000002008,"Multi-Classe"
"NB",0.719638865726264,0.934000000001106,0.0999999999985448,"Multi-Classe"
"NB",0.70811151163504,0.957999999998719,0.101999999998952,"Multi-Classe"
"NB",0.726565871554942,1.05400000000009,0.115999999998166,"Multi-Classe"
"NB",0.732322643123157,1.12800000000061,0.169999999998254,"Multi-Classe"
"NB",0.727484682665974,0.930000000000291,0.104999999999563,"Multi-Classe"
"NB",0.705034589064444,1.07900000000154,0.100999999998749,"Multi-Classe"
"NB",0.732754726102173,0.894000000000233,0.101999999998952,"Multi-Classe"
"NB",0.712860218421367,0.959000000002561,0.0940000000009604,"Multi-Classe"
"NB",0.725072336866684,0.846999999997934,0.10399999999936,"Multi-Classe"
"NB",0.74073980558352,0.786000000000058,0.0929999999971187,"Multi-Classe"
"NB",0.697713769721555,0.972000000001572,0.112999999997555,"Multi-Classe"
"NB",0.758711519177561,1.29899999999907,0.117999999998574,"Multi-Classe"
"NB",0.696804739172323,1.22399999999834,0.157999999999447,"Multi-Classe"
"NB",0.720483188897823,1.34799999999814,0.152000000001863,"Multi-Classe"
"NB",0.711740489338856,0.98700000000099,0.104000000002998,"Multi-Classe"
"NB",0.720464274757303,0.928000000003522,0.14600000000064,"Multi-Classe"
"NB",0.721943396295806,0.940000000002328,0.0900000000001455,"Multi-Classe"
"NB",0.753298097502538,0.913000000000466,0.0950000000011642,"Multi-Classe"
"NB",0.725065232979437,0.872999999999593,0.216000000000349,"Multi-Classe"
"NB",0.740062204212189,0.846000000001368,0.105999999999767,"Multi-Classe"
"NB",0.696369994687892,0.868000000002212,0.0950000000011642,"Multi-Classe"
"NB",0.691727681164911,0.903000000002066,0.101999999998952,"Multi-Classe"
"NB",0.725191214569378,1.04100000000108,0.100999999998749,"Multi-Classe"
"NB",0.752107064332099,0.782999999999447,0.092000000000553,"Multi-Classe"
"NB",0.728124564745956,0.786000000000058,0.092000000000553,"Multi-Classe"
"NB",0.749612086282588,1.13100000000122,0.0859999999993306,"Multi-Classe"
"NB",0.726815124653942,0.904999999998836,0.140999999999622,"Multi-Classe"
"NB",0.726595851584826,0.907000000002881,0.117000000002008,"Multi-Classe"
"NB",0.723321088336575,0.898999999997613,0.106999999999971,"Multi-Classe"
"NB",0.761465313184454,0.977999999999156,0.0959999999977299,"Multi-Classe"
"NB",0.751068050343965,1.36800000000221,0.10200000000259,"Multi-Classe"
"NB",0.710672669714497,0.955999999998312,0.108000000000175,"Multi-Classe"
"NB",0.720020396220734,1.26499999999942,0.0990000000019791,"Multi-Classe"
"NB",0.736167103273832,1.09600000000137,0.11699999999837,"Multi-Classe"
"NB",0.726746670903367,1.43600000000151,0.131000000001222,"Multi-Classe"
"NB",0.707045212163712,1.24500000000262,0.164999999997235,"Multi-Classe"
"NB",0.697385793236863,1.52899999999863,0.104999999999563,"Multi-Classe"
"NB",0.736499328174623,1.50299999999697,0.153000000002066,"Multi-Classe"
"NB",0.703382064514715,1.06899999999951,0.180000000000291,"Multi-Classe"
"NB",0.657740176288663,0.929000000000087,0.111000000000786,"Multi-Classe"
"NB",0.748811533994461,0.868000000002212,0.0989999999983411,"Multi-Classe"
"NB",0.747557047597398,0.88799999999901,0.109000000000378,"Multi-Classe"
"NB",0.757158508888548,0.818000000002939,0.103000000002794,"Multi-Classe"
"NB",0.731939524344759,1.00900000000183,0.0910000000003492,"Multi-Classe"
"NB",0.714957954008306,0.963999999999942,0.113999999997759,"Multi-Classe"
"NB",0.70053663649844,1.26399999999921,0.120999999999185,"Multi-Classe"
"NB",0.735751958069031,1.13400000000183,0.186000000001513,"Multi-Classe"
"NB",0.747921770941207,0.923999999999069,0.10399999999936,"Multi-Classe"
"NB",0.700883114558908,0.890999999999622,0.0949999999975262,"Multi-Classe"
"NB",0.733775765185129,1.34100000000035,0.121999999999389,"Multi-Classe"
"NB",0.676190165742628,0.994999999998981,0.156999999999243,"Multi-Classe"
"NB",0.682854941822479,0.912000000000262,0.11699999999837,"Multi-Classe"
"NB",0.729120904101581,0.86200000000099,0.103000000002794,"Multi-Classe"
"NB",0.715017995829853,0.840000000000146,0.0949999999975262,"Multi-Classe"
"NB",0.757223951711809,1.21099999999933,0.0980000000017753,"Multi-Classe"
"NB",0.704343174530128,0.912000000000262,0.115000000001601,"Multi-Classe"
"RF",0.939588621782728,0.077000000001135,33.2949999999983,"Multi-Classe"
"RF",0.931648156014371,0.0750000000007276,33.3129999999983,"Multi-Classe"
"RF",0.919052202718793,0.0930000000007567,36.7270000000026,"Multi-Classe"
"RF",0.929022460010753,0.0659999999988941,35.9959999999992,"Multi-Classe"
"RF",0.953272663098748,0.108000000000175,33.1840000000011,"Multi-Classe"
"RF",0.955211262804452,0.0639999999984866,34.0509999999995,"Multi-Classe"
"RF",0.953522697897314,0.32300000000032,35.9039999999986,"Multi-Classe"
"RF",0.961237646001797,0.0940000000009604,35.2340000000004,"Multi-Classe"
"RF",0.949591204099372,0.0649999999986903,34.018,"Multi-Classe"
"RF",0.917649095934502,0.0640000000021246,34.8299999999981,"Multi-Classe"
"RF",0.925947057684863,0.0649999999986903,32.6769999999997,"Multi-Classe"
"RF",0.947630233422459,0.0679999999993015,31.9349999999977,"Multi-Classe"
"RF",0.929950702707836,0.0760000000009313,33.3099999999977,"Multi-Classe"
"RF",0.939271788411508,0.0679999999993015,30.7580000000016,"Multi-Classe"
"RF",0.94167746132388,0.0689999999995052,32.2829999999994,"Multi-Classe"
"RF",0.951870780059296,0.0620000000017171,32.5270000000019,"Multi-Classe"
"RF",0.943760649065264,0.0720000000001164,30.6380000000026,"Multi-Classe"
"RF",0.953746993564755,0.0859999999993306,32.2559999999976,"Multi-Classe"
"RF",0.937330723745243,0.0790000000015425,31.4799999999996,"Multi-Classe"
"RF",0.939640484651702,0.0839999999989232,33.4720000000016,"Multi-Classe"
"RF",0.953778953827274,0.0679999999993015,33.3159999999989,"Multi-Classe"
"RF",0.940399175317623,0.0649999999986903,33.4989999999998,"Multi-Classe"
"RF",0.929990629243295,0.0689999999995052,30.523000000001,"Multi-Classe"
"RF",0.947217666713575,0.0659999999988941,31.0470000000023,"Multi-Classe"
"RF",0.952892152617658,0.0889999999999418,32.5040000000008,"Multi-Classe"
"RF",0.924240325998648,0.0659999999988941,32.107,"Multi-Classe"
"RF",0.943140736966669,0.069999999999709,31.6800000000003,"Multi-Classe"
"RF",0.927381109633947,0.0780000000013388,30.5319999999992,"Multi-Classe"
"RF",0.954578773314281,0.0679999999993015,30.7119999999995,"Multi-Classe"
"RF",0.941321109258101,0.0669999999990978,31.9860000000008,"Multi-Classe"
"RF",0.920650079353052,0.0679999999993015,32.6289999999972,"Multi-Classe"
"RF",0.950422482998415,0.069999999999709,32.6949999999997,"Multi-Classe"
"RF",0.921519907011739,0.0650000000023283,32.2949999999983,"Multi-Classe"
"RF",0.937894703534947,0.069999999999709,32.1059999999998,"Multi-Classe"
"RF",0.951452211119146,0.0640000000021246,31.2260000000024,"Multi-Classe"
"RF",0.953347728790775,0.0960000000013679,33.4410000000025,"Multi-Classe"
"RF",0.956759256252323,0.0989999999983411,32.7930000000015,"Multi-Classe"
"RF",0.921639621180578,0.0900000000001455,32.7989999999991,"Multi-Classe"
"RF",0.951276594848998,0.0889999999999418,31.6949999999997,"Multi-Classe"
"RF",0.937130868884685,0.0709999999999127,34.492000000002,"Multi-Classe"
"RF",0.962475081994755,0.0640000000021246,33.6849999999977,"Multi-Classe"
"RF",0.923824181310471,0.0659999999988941,29.4389999999985,"Multi-Classe"
"RF",0.928197242533222,0.0629999999982829,29.107,"Multi-Classe"
"RF",0.965163881040785,0.0669999999990978,29.143,"Multi-Classe"
"RF",0.945772676209668,0.0669999999990978,29.6549999999988,"Multi-Classe"
"RF",0.946779047907714,0.069999999999709,29.4510000000009,"Multi-Classe"
"RF",0.953771402639902,0.0620000000017171,29.2260000000024,"Multi-Classe"
"RF",0.945881727468925,0.0669999999990978,35.8050000000003,"Multi-Classe"
"RF",0.925264589354723,0.0659999999988941,34.1389999999992,"Multi-Classe"
"RF",0.9193503107725,0.102999999999156,37.1749999999993,"Multi-Classe"
"RF",0.923551885740025,0.0689999999995052,35.875,"Multi-Classe"
"RF",0.947443015572713,0.112999999997555,41.367000000002,"Multi-Classe"
"RF",0.94913892116334,0.0679999999993015,31.8230000000003,"Multi-Classe"
"RF",0.931298689817671,0.0739999999968859,33.0060000000012,"Multi-Classe"
"RF",0.922796167754654,0.0820000000021537,33.9989999999998,"Multi-Classe"
"RF",0.955710089595655,0.0629999999982829,32.2599999999984,"Multi-Classe"
"RF",0.932585688666616,0.0740000000005239,32.4219999999987,"Multi-Classe"
"RF",0.941655517585396,0.0679999999993015,31.7880000000005,"Multi-Classe"
"RF",0.953437004653065,0.069999999999709,30.2040000000015,"Multi-Classe"
"RF",0.957469156093178,0.0790000000015425,32.8120000000017,"Multi-Classe"
"RF",0.960848025802845,0.077000000001135,34.2640000000029,"Multi-Classe"
"RF",0.938848019342727,0.0619999999980791,28.2930000000015,"Multi-Classe"
"RF",0.950974039414121,0.0669999999990978,32.3459999999977,"Multi-Classe"
"RF",0.943760546096027,0.0719999999964784,29.2669999999998,"Multi-Classe"
"RF",0.939194619147449,0.0709999999999127,31.7949999999983,"Multi-Classe"
"RF",0.906250912104042,0.0650000000023283,29.6940000000031,"Multi-Classe"
"RF",0.936029547533421,0.0730000000003201,30.1520000000019,"Multi-Classe"
"RF",0.935093216531896,0.0640000000021246,31.1100000000006,"Multi-Classe"
"RF",0.954744557745808,0.069999999999709,30.2260000000024,"Multi-Classe"
"RF",0.941718310579332,0.0730000000003201,29.7160000000003,"Multi-Classe"
"RF",0.953261309432501,0.0669999999990978,30.3410000000003,"Multi-Classe"
"RF",0.949790640464057,0.0689999999995052,28.7920000000013,"Multi-Classe"
"RF",0.942861444029086,0.0760000000009313,36.3630000000012,"Multi-Classe"
"RF",0.967208754154083,0.0680000000029395,34.6519999999982,"Multi-Classe"
"RF",0.940076190558914,0.0889999999999418,42.5999999999985,"Multi-Classe"
"RF",0.930879194626164,0.129000000000815,48.7219999999979,"Multi-Classe"
"RF",0.931443256321976,0.0620000000017171,32.5279999999984,"Multi-Classe"
"RF",0.919968760937731,0.0669999999990978,28.8060000000005,"Multi-Classe"
"RF",0.941664402223537,0.0900000000001455,38.768,"Multi-Classe"
"RF",0.930724384400178,0.0709999999999127,32.0289999999986,"Multi-Classe"
"RF",0.904561115514195,0.0750000000007276,38.7249999999985,"Multi-Classe"
"RF",0.9573148716288,0.08100000000195,60.0490000000027,"Multi-Classe"
"RF",0.953409393056195,0.0750000000007276,37.6169999999984,"Multi-Classe"
"RF",0.92026033027989,0.217000000000553,38.474000000002,"Multi-Classe"
"RF",0.953140746448673,0.0729999999966822,37.6680000000015,"Multi-Classe"
"RF",0.944077766591974,0.0619999999980791,29.9969999999994,"Multi-Classe"
"RF",0.95678199195514,0.165000000000873,30.7609999999986,"Multi-Classe"
"RF",0.944518491506206,0.0860000000029686,31.2710000000006,"Multi-Classe"
"RF",0.938396857871739,0.0709999999999127,37.882999999998,"Multi-Classe"
"RF",0.928902667294867,0.103000000002794,72.4249999999993,"Multi-Classe"
"RF",0.941881365585634,0.117999999998574,61.3619999999974,"Multi-Classe"
"RF",0.970341226892195,0.0720000000001164,36.0630000000019,"Multi-Classe"
"RF",0.947136036421011,0.10399999999936,50.2939999999981,"Multi-Classe"
"RF",0.953590181831449,0.0779999999977008,54.5420000000013,"Multi-Classe"
"RF",0.935379312485847,0.0829999999987194,36.9639999999999,"Multi-Classe"
"RF",0.930186335668388,0.0740000000005239,33.757999999998,"Multi-Classe"
"RF",0.943901175231023,0.0750000000007276,39.7479999999996,"Multi-Classe"
"RF",0.917808432473738,0.0669999999990978,35.7960000000021,"Multi-Classe"
"RF",0.940983334105114,0.159000000003289,33.742000000002,"Multi-Classe"
"RF",0.925027310279841,0.104999999999563,43.6999999999971,"Multi-Classe"
